imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,budget_,usa_gross_income_,worlwide_gross_income_,usa_revenue,worlwide_revenue,Main Actor,Main Director,Main Writer,Main genre,Main Language,Main Country,movie_ID
tt2527336,Star Wars - Gli ultimi Jedi,Star Wars: Episode VIII - The Last Jedi,2017,2017-12-13,"Action, Adventure, Fantasy",152,USA,English,Rian Johnson,"Rian Johnson, George Lucas",Walt Disney Pictures,"Mark Hamill, Carrie Fisher, Adam Driver, Daisy Ridley, John Boyega, Oscar Isaac, Andy Serkis, Lupita Nyong'o, Domhnall Gleeson, Anthony Daniels, Gwendoline Christie, Kelly Marie Tran, Laura Dern, Benicio Del Toro, Frank Oz","Rey develops her newly discovered abilities with the guidance of Luke Skywalker, who is unsettled by the strength of her powers. Meanwhile, the Resistance prepares for battle with the First Order.",7.0,547797,$ 317000000,$ 620181382,$ 1332540187,84.0,6718.0,717.0,317000000.0,620181382.0,1332540187.0,303181382,1015540187,Mark Hamill,Rian Johnson,Rian Johnson,Action,English,USA,7144
tt2527338,Star Wars: L'ascesa di Skywalker,Star Wars: Episode IX - The Rise of Skywalker,2019,2019-12-18,"Action, Adventure, Fantasy",141,USA,English,J.J. Abrams,"Chris Terrio, J.J. Abrams",Walt Disney Pictures,"Carrie Fisher, Mark Hamill, Adam Driver, Daisy Ridley, John Boyega, Oscar Isaac, Anthony Daniels, Naomi Ackie, Domhnall Gleeson, Richard E. Grant, Lupita Nyong'o, Keri Russell, Joonas Suotamo, Kelly Marie Tran, Ian McDiarmid","The surviving members of the resistance face the First Order once again, and the legendary conflict between the Jedi and the Sith reaches its peak bringing the Skywalker saga to its end.",6.6,347274,$ 275000000,$ 515202542,$ 1074144248,53.0,7553.0,502.0,275000000.0,515202542.0,1074144248.0,240202542,799144248,Carrie Fisher,J.J. Abrams,Chris Terrio,Action,English,USA,7145
tt2567026,Alice attraverso lo specchio,Alice Through the Looking Glass,2016,2016-05-25,"Adventure, Family, Fantasy",113,"USA, UK",English,James Bobin,"Linda Woolverton, Lewis Carroll",Walt Disney Pictures,"Johnny Depp, Mia Wasikowska, Helena Bonham Carter, Anne Hathaway, Sacha Baron Cohen, Rhys Ifans, Matt Lucas, Lindsay Duncan, Leo Bill, Geraldine James, Andrew Scott, Richard Armitage, Ed Speleers, Alan Rickman, Timothy Spall",Alice returns to the whimsical world of Wonderland and travels back in time to help the Mad Hatter.,6.2,89612,$ 170000000,$ 77041381,$ 299457024,34.0,231.0,274.0,170000000.0,77041381.0,299457024.0,-92958619,129457024,Johnny Depp,James Bobin,Linda Woolverton,Adventure,English,USA,7163
tt2788732,Il drago invisibile,Pete's Dragon,2016,2016-08-10,"Action, Adventure, Comedy",102,USA,English,David Lowery,"David Lowery, Toby Halbrooks",Walt Disney Pictures,"Bryce Dallas Howard, Robert Redford, Oakes Fegley, Oona Laurence, Wes Bentley, Karl Urban, Isiah Whitlock Jr., Marcus Henderson, Aaron Jackson, Phil Grieve, Steve Barr, Keagan Carr Fransch, Jade Valour, Augustine Frizzell, Francis Biggs","The adventures of an orphaned boy named Pete and his best friend Elliott, who happens to be a dragon.",6.7,52936,$ 65000000,$ 76233151,$ 143695338,71.0,165.0,242.0,65000000.0,76233151.0,143695338.0,11233151,78695338,Bryce Dallas Howard,David Lowery,David Lowery,Action,English,USA,7227
tt2948356,Zootropolis,Zootopia,2016,2016-02-18,"Animation, Adventure, Comedy",108,USA,English,"Byron Howard, Rich Moore","Byron Howard, Rich Moore",Walt Disney Pictures,"Ginnifer Goodwin, Jason Bateman, Idris Elba, Jenny Slate, Nate Torrence, Bonnie Hunt, Don Lake, Tommy Chong, J.K. Simmons, Octavia Spencer, Alan Tudyk, Shakira, Raymond S. Persi, Della Saba, Maurice LaMarche","In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy.",8.0,421174,$ 150000000,$ 341268248,$ 1023789075,78.0,714.0,480.0,150000000.0,341268248.0,1023789075.0,191268248,873789075,Ginnifer Goodwin,Byron Howard,Byron Howard,Animation,English,USA,7280
tt3501632,Thor: Ragnarok,Thor: Ragnarok,2017,2017-10-25,"Action, Adventure, Comedy",130,USA,English,Taika Waititi,"Eric Pearson, Craig Kyle",Walt Disney Pictures,"Chris Hemsworth, Tom Hiddleston, Cate Blanchett, Idris Elba, Jeff Goldblum, Tessa Thompson, Karl Urban, Mark Ruffalo, Anthony Hopkins, Benedict Cumberbatch, Taika Waititi, Rachel House, Clancy Brown, Tadanobu Asano, Ray Stevenson","Imprisoned on the planet Sakaar, Thor must race against time to return to Asgard and stop Ragnarök, the destruction of his world, at the hands of the powerful and ruthless villain Hela.",7.9,564511,$ 180000000,$ 315058289,$ 853979142,74.0,1600.0,520.0,180000000.0,315058289.0,853979142.0,135058289,673979142,Chris Hemsworth,Taika Waititi,Eric Pearson,Action,English,USA,7432
tt3606756,Gli Incredibili 2,Incredibles 2,2018,2018-09-19,"Animation, Action, Adventure",118,USA,English,Brad Bird,Brad Bird,Walt Disney Pictures,"Craig T. Nelson, Holly Hunter, Sarah Vowell, Huck Milner, Catherine Keener, Eli Fucile, Bob Odenkirk, Samuel L. Jackson, Michael Bird, Sophia Bush, Brad Bird, Phil LaMarr, Isabella Rossellini, Adam Gates, Jonathan Banks","The Incredibles hero family takes on a new mission, which involves a change in family roles: Bob Parr (Mr Incredible) must manage the house while his wife Helen (Elastigirl) goes out to save the world.",7.6,239495,$ 200000000,$ 608581744,$ 1242805359,80.0,1074.0,395.0,200000000.0,608581744.0,1242805359.0,408581744,1042805359,Craig T. Nelson,Brad Bird,Brad Bird,Animation,English,USA,7460
tt3691740,Il GGG - Il grande gigante gentile,The BFG,2016,2016-12-30,"Adventure, Family, Fantasy",117,"USA, India, UK",English,Steven Spielberg,"Melissa Mathison, Roald Dahl",Walt Disney Pictures,"Mark Rylance, Ruby Barnhill, Penelope Wilton, Jemaine Clement, Rebecca Hall, Rafe Spall, Bill Hader, Ólafur Darri Ólafsson, Adam Godley, Michael Adamthwaite, Daniel Bacon, Jonathan Holmes, Chris Gibbs, Paul Moniz de Sa, Marilyn Norry","An orphan little girl befriends a benevolent giant who takes her to Giant Country, where they attempt to stop the man-eating giants that are invading the human world.",6.4,75533,$ 140000000,$ 55483770,$ 195243411,66.0,251.0,372.0,140000000.0,55483770.0,195243411.0,-84516230,55243411,Mark Rylance,Steven Spielberg,Melissa Mathison,Adventure,English,USA,7476
tt3861390,Dumbo,Dumbo,2019,2019-03-28,"Adventure, Family, Fantasy",112,"USA, UK, Australia, Canada","English, French",Tim Burton,"Ehren Kruger, Helen Aberson",Walt Disney Pictures,"Colin Farrell, Michael Keaton, Danny DeVito, Eva Green, Alan Arkin, Nico Parker, Finley Hobbins, Roshan Seth, Lars Eidinger, Deobia Oparei, Joseph Gatt, Miguel Muñoz Segura, Zenaida Alcalde, Douglas Reith, Phil Zimmerman","A young elephant, whose oversized ears enable him to fly, helps save a struggling circus, but when the circus plans a new venture, Dumbo and his friends discover dark secrets beneath its shiny veneer.",6.3,62609,$ 170000000,$ 114766307,$ 353284621,51.0,743.0,323.0,170000000.0,114766307.0,353284621.0,-55233693,183284621,Colin Farrell,Tim Burton,Ehren Kruger,Adventure,English,USA,7528
tt4154664,Captain Marvel,Captain Marvel,2019,2019-03-06,"Action, Adventure, Sci-Fi",123,"USA, Australia",English,"Anna Boden, Ryan Fleck","Anna Boden, Ryan Fleck",Walt Disney Pictures,"Brie Larson, Samuel L. Jackson, Ben Mendelsohn, Jude Law, Annette Bening, Djimon Hounsou, Lee Pace, Lashana Lynch, Gemma Chan, Clark Gregg, Rune Temte, Algenis Perez Soto, Mckenna Grace, Akira Akbar, Matthew Maher",Carol Danvers becomes one of the universe's most powerful heroes when Earth is caught in the middle of a galactic war between two alien races.,6.9,422676,$ 160000000,$ 426829839,$ 1128276090,64.0,7207.0,513.0,160000000.0,426829839.0,1128276090.0,266829839,968276090,Brie Larson,Anna Boden,Anna Boden,Action,English,USA,7583
tt4777008,Maleficent - Signora del male,Maleficent: Mistress of Evil,2019,2019-10-17,"Adventure, Family, Fantasy",119,"USA, UK, Canada",English,Joachim Rønning,"Linda Woolverton, Noah Harpster",Walt Disney Pictures,"Angelina Jolie, Elle Fanning, Harris Dickinson, Michelle Pfeiffer, Sam Riley, Chiwetel Ejiofor, Ed Skrein, Robert Lindsay, David Gyasi, Jenn Murray, Juno Temple, Lesley Manville, Imelda Staunton, Judith Shekoni, Miyavi","Maleficent and her goddaughter Aurora begin to question the complex family ties that bind them as they are pulled in different directions by impending nuptials, unexpected allies and dark new forces at play.",6.6,76696,$ 185000000,$ 113929605,$ 491730089,43.0,683.0,225.0,185000000.0,113929605.0,491730089.0,-71070395,306730089,Angelina Jolie,Joachim Rønning,Linda Woolverton,Adventure,English,USA,7716
tt5523010,Lo schiaccianoci e i quattro regni,The Nutcracker and the Four Realms,2018,2018-10-31,"Adventure, Family, Fantasy",99,"USA, Canada","English, French","Lasse Hallström, Joe Johnston","Ashleigh Powell, E.T.A. Hoffmann",Walt Disney Pictures,"Mackenzie Foy, Tom Sweet, Meera Syal, Ellie Bamber, Matthew Macfadyen, Nick Mohammed, Charles Streeter, Morgan Freeman, Jayden Fowora-Knight, Prince, Helen Mirren, Omid Djalili, Jack Whitehall, Eugenio Derbez, Richard E. Grant",A young girl is transported into a magical world of gingerbread soldiers and an army of mice.,5.5,26839,$ 120000000,$ 54858851,$ 173961069,39.0,428.0,173.0,120000000.0,54858851.0,173961069.0,-65141149,53961069,Mackenzie Foy,Lasse Hallström,Ashleigh Powell,Adventure,English,USA,7828
tt6105098,Il Re Leone,The Lion King,2019,2019-08-21,"Animation, Adventure, Drama",118,"USA, UK, South Africa","English, Xhosa, Zulu, French, Spanish",Jon Favreau,"Jeff Nathanson, Irene Mecchi",Walt Disney Pictures,"Chiwetel Ejiofor, John Oliver, James Earl Jones, John Kani, Alfre Woodard, JD McCrary, Shahadi Wright Joseph, Penny Johnson Jerald, Keegan-Michael Key, Eric André, Florence Kasumba, Seth Rogen, Billy Eichner, Amy Sedaris, Chance the Rapper","After the murder of his father, a young lion prince flees his kingdom only to learn the true meaning of responsibility and bravery.",6.9,199521,$ 260000000,$ 543638043,$ 1656963790,55.0,2898.0,370.0,260000000.0,543638043.0,1656963790.0,283638043,1396963790,Chiwetel Ejiofor,Jon Favreau,Jeff Nathanson,Animation,English,USA,7919
tt6139732,Aladdin,Aladdin,2019,2019-05-22,"Adventure, Family, Fantasy",128,"UK, USA, Australia","English, Arabic",Guy Ritchie,"John August, Guy Ritchie",Walt Disney Pictures,"Will Smith, Mena Massoud, Naomi Scott, Marwan Kenzari, Navid Negahban, Nasim Pedrad, Billy Magnussen, Jordan A. Nash, Taliyah Blair, Aubrey Lin, Amir Boutrous, Numan Acar, Omari Bernard, Nathaniel Ellul, Sebastien Torkia",A kind-hearted street urchin and a power-hungry Grand Vizier vie for a magic lamp that has the power to make their deepest wishes come true.,7.0,215140,$ 183000000,$ 355559216,$ 1050693953,53.0,2299.0,349.0,183000000.0,355559216.0,1050693953.0,172559216,867693953,Will Smith,Guy Ritchie,John August,Adventure,English,UK,7924
