imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,budget_,usa_gross_income_,worlwide_gross_income_,usa_revenue,worlwide_revenue,Main Actor,Main Director,Main Writer,Main genre,Main Language,Main Country,movie_ID
tt1253863,300 - L'alba di un impero,300: Rise of an Empire,2014,2014-03-06,"Action, Drama",102,USA,English,Noam Murro,"Zack Snyder, Kurt Johnstad",Warner Bros.,"Sullivan Stapleton, Eva Green, Lena Headey, Hans Matheson, Callan Mulvey, David Wenham, Rodrigo Santoro, Jack O'Connell, Andrew Tiernan, Igal Naor, Andrew Pleavin, Peter Mensah, Ben Turner, Ashraf Barhom, Christopher Sciueref","Greek general Themistokles leads the charge against invading Persian forces led by mortal-turned-god Xerxes and Artemisia, vengeful commander of the Persian navy.",6.2,276636,$ 110000000,$ 106580051,$ 337580051,48.0,583.0,386.0,110000000.0,106580051.0,337580051.0,-3419949,227580051,Sullivan Stapleton,Noam Murro,Zack Snyder,Action,English,USA,5882
tt1302067,L'orso Yoghi,Yogi Bear,2010,2011-01-14,"Animation, Adventure, Comedy",81,"USA, New Zealand",English,Eric Brevig,"Jennifer Ventimilia, Joshua Sternin",Warner Bros.,"Dan Aykroyd, Justin Timberlake, Anna Faris, Tom Cavanagh, T.J. Miller, Nate Corddry, Andrew Daly, Josh Robert Thompson, David Stott, Greg Johnson, Christy Qulliam, Patricia Aldersley, Tim McLachlan, Hayden Vernon, Dean Knowsley","A documentary filmmaker travels to Jellystone Park to shoot a project and soon crosses paths with Yogi Bear, his sidekick Boo-Boo and Ranger Smith.",4.6,20027,$ 80000000,$ 100246011,$ 203509374,35.0,114.0,146.0,80000000.0,100246011.0,203509374.0,20246011,123509374,Dan Aykroyd,Eric Brevig,Jennifer Ventimilia,Animation,English,USA,5953
tt1321870,Gangster Squad,Gangster Squad,2013,2013-02-21,"Action, Crime, Drama",113,USA,English,Ruben Fleischer,"Will Beall, Paul Lieberman",Warner Bros.,"Sean Penn, Holt McCallany, Wade Williams, James Landry Hébert, Ambyr Childers, Josh Brolin, Mick Betancourt, Mac Brandt, Brandon Molale, Michael Papajohn, Jeff Wolfe, Anthony Molinari, Austin Highsmith, Ryan Gosling, Neil Koppel","It's 1949 Los Angeles, the city is run by gangsters and a malicious mobster, Mickey Cohen. Determined to end the corruption, John O'Mara assembles a team of cops, ready to take down the ruthless leader and restore peace to the city.",6.7,203841,$ 60000000,$ 46000903,$ 105200903,40.0,306.0,433.0,60000000.0,46000903.0,105200903.0,-13999097,45200903,Sean Penn,Ruben Fleischer,Will Beall,Action,English,USA,5982
tt1327194,Ho cercato il tuo nome,The Lucky One,2012,2012-04-25,"Drama, Mystery, Romance",101,USA,English,Scott Hicks,"Will Fetters, Nicholas Sparks",Warner Bros.,"Zac Efron, Taylor Schilling, Blythe Danner, Riley Thomas Stewart, Jay R. Ferguson, Adam LeFevre, Robert Hayes, Joe Chrest, Russell Durham Comegys, Sharon Conley, Ann McKenzie, Kendal Tuttle, Cam Banfield, Ritchie Montgomery, Courtney James Clark",A Marine travels to Louisiana after serving three tours in Iraq and searches for the unknown woman he believes was his good luck charm during the war.,6.5,99629,$ 25000000,$ 60457138,$ 99357138,39.0,138.0,172.0,25000000.0,60457138.0,99357138.0,35457138,74357138,Zac Efron,Scott Hicks,Will Fetters,Drama,English,USA,5990
tt1334512,Arturo,Arthur,2011,2011-06-29,"Comedy, Romance",110,USA,English,Jason Winer,"Peter Baynham, Steve Gordon",Warner Bros.,"Russell Brand, Helen Mirren, Greta Gerwig, Jennifer Garner, Geraldine James, Luis Guzmán, Nick Nolte, Christina Jacquelyn Calph, Murphy Guyer, José Ramón Rosario, John Hodgman, Scott Adsit, Evander Holyfield, Peter Van Wagner, Robert Clohessy",A drunken playboy stands to lose a wealthy inheritance when he falls for a woman his family doesn't like.,5.7,50331,$ 40000000,$ 33035397,$ 48147945,36.0,175.0,180.0,40000000.0,33035397.0,48147945.0,-6964603,8147945,Russell Brand,Jason Winer,Peter Baynham,Comedy,English,USA,5997
tt1343092,Il grande Gatsby,The Great Gatsby,2013,2013-05-16,"Drama, Romance",143,"Australia, USA",English,Baz Luhrmann,"Baz Luhrmann, Craig Pearce",Warner Bros.,"Lisa Adam, Frank Aldridge, Amitabh Bachchan, Steve Bisley, Richard Carter, Jason Clarke, Adelaide Clemens, Vince Colosimo, Max Cullen, Mal Day, Elizabeth Debicki, Leonardo DiCaprio, Joel Edgerton, Emmanuel Ekwenski, Eden Falk","A writer and wall street trader, Nick, finds himself drawn to the past and lifestyle of his millionaire neighbor, Jay Gatsby.",7.2,466522,$ 105000000,$ 144840419,$ 353641895,55.0,911.0,450.0,105000000.0,144840419.0,353641895.0,39840419,248641895,Lisa Adam,Baz Luhrmann,Baz Luhrmann,Drama,English,Australia,6010
tt1345836,Il cavaliere oscuro - Il ritorno,The Dark Knight Rises,2012,2012-08-29,"Action, Adventure",164,"UK, USA","English, Arabic",Christopher Nolan,"Jonathan Nolan, Christopher Nolan",Warner Bros.,"Christian Bale, Gary Oldman, Tom Hardy, Joseph Gordon-Levitt, Anne Hathaway, Marion Cotillard, Morgan Freeman, Michael Caine, Matthew Modine, Alon Aboutboul, Ben Mendelsohn, Burn Gorman, Daniel Sunjata, Aidan Gillen, Sam Kennard","Eight years after the Joker's reign of anarchy, Batman, with the help of the enigmatic Catwoman, is forced from his exile to save Gotham City from the brutal guerrilla terrorist Bane.",8.4,1480582,$ 250000000,$ 448139099,$ 1081133191,78.0,3004.0,547.0,250000000.0,448139099.0,1081133191.0,198139099,831133191,Christian Bale,Christopher Nolan,Jonathan Nolan,Action,English,UK,6014
tt1365519,Tomb Raider,Tomb Raider,2018,2018-03-15,"Action, Adventure, Fantasy",119,"UK, USA","English, Cantonese, Hindi",Roar Uthaug,"Geneva Robertson-Dworet, Alastair Siddons",Warner Bros.,"Alicia Vikander, Dominic West, Walton Goggins, Daniel Wu, Kristin Scott Thomas, Derek Jacobi, Alexandre Willaume, Tamer Burjaq, Adrian Collins, Keenan Arrison, Andrian Mazive, Milton Schorr, Hannah John-Kamen, Peter Waison, Samuel Mak",Lara Croft (,6.3,185701,$ 94000000,$ 58250803,$ 274650803,48.0,1265.0,405.0,94000000.0,58250803.0,274650803.0,-35749197,180650803,Alicia Vikander,Roar Uthaug,Geneva Robertson-Dworet,Action,English,UK,6032
tt1375666,Inception,Inception,2010,2010-09-24,"Action, Adventure, Sci-Fi",148,"USA, UK","English, Japanese, French",Christopher Nolan,Christopher Nolan,Warner Bros.,"Leonardo DiCaprio, Joseph Gordon-Levitt, Ellen Page, Tom Hardy, Ken Watanabe, Dileep Rao, Cillian Murphy, Tom Berenger, Marion Cotillard, Pete Postlethwaite, Michael Caine, Lukas Haas, Tai-Li Lee, Claire Geare, Magnus Nolan",A thief who steals corporate secrets through the use of dream-sharing technology is given the inverse task of planting an idea into the mind of a C.E.O.,8.8,2002816,$ 160000000,$ 292576195,$ 869784991,74.0,3927.0,473.0,160000000.0,292576195.0,869784991.0,132576195,709784991,Leonardo DiCaprio,Christopher Nolan,Christopher Nolan,Action,English,USA,6041
tt1385867,Poliziotti fuori - Due sbirri a piede libero,Cop Out,2010,2010-05-07,"Action, Comedy, Crime",107,USA,"English, Spanish",Kevin Smith,"Robb Cullen, Mark Cullen",Warner Bros.,"Bruce Willis, Tracy Morgan, Juan Carlos Hernández, Cory Fernandez, Jason Hurt, Jeff Lima, Sean Cullen, Kevin Pollak, Adam Brody, Guillermo Díaz, Alberto Bonilla, Robinson Aponte, Jeremy Dash, Mando Alvarado, Michelle Trachtenberg","Jimmy's rare baseball card is robbed. Since it's his only hope to pay for his daughter's upcoming wedding, he recruits his cop partner Paul to track down the robber, a memorabilia-obsessed gangster.",5.6,84584,$ 30000000,$ 44875481,$ 55611001,31.0,194.0,210.0,30000000.0,44875481.0,55611001.0,14875481,25611001,Bruce Willis,Kevin Smith,Robb Cullen,Action,English,USA,6050
